date,set,type,name,market_price,low_price,high_price,source_url
2026-06-27,Code Card Mega Evolution Alakazam Digital Bundle,ETB,Code Card: Mega Evolution Elite Trainer Box Alakazam Digital Bundle,0.23,0.07,19.98,https://www.pokeinsight.com/sealed-products/code-card-mega-evolution-elite-trainer-box-alakazam-digital-bundle
2026-06-27,Code Card Stellar Crown,ETB,Code Card - Stellar Crown Elite Trainer Box,0.23,0.11,19.98,https://www.pokeinsight.com/sealed-products/code-card-stellar-crown-elite-trainer-box
2026-06-27,Code Card Journey Together,ETB,Code Card - Journey Together Elite Trainer Box,0.21,0.05,19.98,https://www.pokeinsight.com/sealed-products/code-card-journey-together-elite-trainer-box
2026-06-27,Code Card Temporal Forces Iron Leaves,ETB,Code Card - Temporal Forces Elite Trainer Box [Iron Leaves],0.21,0.09,19.98,https://www.pokeinsight.com/sealed-products/code-card-temporal-forces-elite-trainer-box-iron-leaves
2026-06-27,Code Card Chilling Reign Shadow Rider Calyrex,ETB,Code Card - Chilling Reign Elite Trainer Box [Shadow Rider Calyrex],0.2,0.07,19.98,https://www.pokeinsight.com/sealed-products/code-card-chilling-reign-elite-trainer-box-shadow-rider-calyrex
2026-06-27,Code Card Mega Evolution Riolu Digital Bundle,ETB,Code Card: Mega Evolution Elite Trainer Box Riolu Digital Bundle,0.19,0.03,19.98,https://www.pokeinsight.com/sealed-products/code-card-mega-evolution-elite-trainer-box-riolu-digital-bundle
2026-06-27,Code Card Phantasmal Flames Digital Bundle,ETB,Code Card - Phantasmal Flames Elite Trainer Box Digital Bundle,0.19,0.01,19.98,https://www.pokeinsight.com/sealed-products/code-card-phantasmal-flames-elite-trainer-box-digital-bundle
2026-06-27,Code Card Celebrations,ETB,Code Card - Celebrations Elite Trainer Box,0.17,0.04,19.98,https://www.pokeinsight.com/sealed-products/code-card-celebrations-elite-trainer-box
2026-06-27,Code Card Chilling Reign Ice Rider Calyrex,ETB,Code Card - Chilling Reign Elite Trainer Box [Ice Rider Calyrex],0.16,0.01,19.98,https://www.pokeinsight.com/sealed-products/code-card-chilling-reign-elite-trainer-box-ice-rider-calyrex
2026-06-27,Code Card Temporal Forces Walking Wake,ETB,Code Card - Temporal Forces Elite Trainer Box [Walking Wake],0.16,0.05,19.98,https://www.pokeinsight.com/sealed-products/code-card-temporal-forces-elite-trainer-box-walking-wake
2026-06-27,Code Card Crown Zenith,ETB,Code Card - Crown Zenith Elite Trainer Box,0.15,0.01,19.98,https://www.pokeinsight.com/sealed-products/code-card-crown-zenith-elite-trainer-box
2026-06-27,Code Card Vivid Voltage,ETB,Code Card - Vivid Voltage Elite Trainer Box,0.15,0.01,19.98,https://www.pokeinsight.com/sealed-products/code-card-vivid-voltage-elite-trainer-box
2026-06-27,Code Card Brilliant Stars,ETB,Code Card - Brilliant Stars Elite Trainer Box,0.11,0.04,19.98,https://www.pokeinsight.com/sealed-products/code-card-brilliant-stars-elite-trainer-box
2026-06-27,Code Card Lost Origin,ETB,Code Card - Lost Origin Elite Trainer Box,0.1,0.04,19.98,https://www.pokeinsight.com/sealed-products/code-card-lost-origin-elite-trainer-box
2026-06-27,Code Card Scarlet Violet Koraidon,ETB,Code Card - Scarlet & Violet Elite Trainer Box [Koraidon],0.1,0.04,19.98,https://www.pokeinsight.com/sealed-products/code-card-scarlet-violet-elite-trainer-box-koraidon
2026-06-27,Code Card Shrouded Fable,ETB,Code Card - Shrouded Fable Elite Trainer Box,0.1,0.01,19.98,https://www.pokeinsight.com/sealed-products/code-card-shrouded-fable-elite-trainer-box
2026-06-27,Code Card Pokemon Go,ETB,Code Card - Pokemon GO Elite Trainer Box,0.09,0.02,19.98,https://www.pokeinsight.com/sealed-products/code-card-pokemon-go-elite-trainer-box
2026-06-27,Code Card Prismatic Evolutions,ETB,Code Card - Prismatic Evolutions Elite Trainer Box,0.09,0.01,5.0,https://www.pokeinsight.com/sealed-products/code-card-prismatic-evolutions-elite-trainer-box
2026-06-27,Code Card Scarlet Violet Miraidon,ETB,Code Card - Scarlet & Violet Elite Trainer Box [Miraidon],0.07,0.07,19.98,https://www.pokeinsight.com/sealed-products/code-card-scarlet-violet-elite-trainer-box-miraidon
2026-06-27,Code Card Obsidian Flames,ETB,Code Card - Obsidian Flames Elite Trainer Box,0.07,0.03,19.98,https://www.pokeinsight.com/sealed-products/code-card-obsidian-flames-elite-trainer-box
2026-06-27,Code Card White Flare,ETB,Code Card - White Flare Elite Trainer Box,0.05,0.01,19.98,https://www.pokeinsight.com/sealed-products/code-card-white-flare-elite-trainer-box
2026-06-27,Code Card Shining Fates,ETB,Code Card - Shining Fates Elite Trainer Box,0.05,0.02,19.98,https://www.pokeinsight.com/sealed-products/code-card-shining-fates-elite-trainer-box
2026-06-27,Code Card Chilling Reign Pokemon Center Ice Rider Calyrex,ETB,Code Card - Chilling Reign Pokemon Center Elite Trainer Box [Ice Rider Calyrex] Price unavailable Updated 4/16/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/code-card-chilling-reign-pokemon-center-elite-trainer-box-ice-rider-calyrex
2026-06-27,Chilling Reign Case,ETB,Chilling Reign Elite Trainer Box Case Price unavailable Updated 4/20/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/chilling-reign-elite-trainer-box-case
2026-06-27,Prismatic Evolutions Case Dollar General Exclusive,ETB,Prismatic Evolutions Elite Trainer Box Case (Dollar General Exclusive) Price unavailable Updated 4/20/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/prismatic-evolutions-elite-trainer-box-case-dollar-general-exclusive
2026-06-27,Code Card Unbroken Bonds,ETB,Code Card - Unbroken Bonds Elite Trainer Box Price unavailable Updated 4/20/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/code-card-unbroken-bonds-elite-trainer-box
2026-06-27,Code Card Brilliant Stars Pokemon Center Exclusive,ETB,Code Card - Brilliant Stars Pokemon Center Elite Trainer Box (Exclusive) Price unavailable Updated 4/20/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/code-card-brilliant-stars-pokemon-center-elite-trainer-box-exclusive
2026-06-27,Unbroken Bonds,ETB,Unbroken Bonds Elite Trainer Box Price unavailable Updated 4/19/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/unbroken-bonds-elite-trainer-box
2026-06-27,Obsidian Flames Pokemon Center Case Exclusive,ETB,Obsidian Flames Pokemon Center Elite Trainer Box Case (Exclusive) Price unavailable Updated 4/20/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/obsidian-flames-pokemon-center-elite-trainer-box-case-exclusive
2026-06-27,Hidden Fates Case,ETB,Hidden Fates Elite Trainer Box Case Price unavailable Updated 4/20/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/hidden-fates-elite-trainer-box-case
2026-06-27,Vivid Voltage Case,ETB,Vivid Voltage Elite Trainer Box Case Price unavailable Updated 4/19/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/vivid-voltage-elite-trainer-box-case
2026-06-27,Code Card Sword Shield Plus Zamazenta,ETB,Code Card - Sword & Shield Elite Trainer Box Plus [Zamazenta] Price unavailable Updated 4/19/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/code-card-sword-shield-elite-trainer-box-plus-zamazenta
2026-06-27,Code Card Sword Shield Plus Zacian,ETB,Code Card - Sword & Shield Elite Trainer Box Plus [Zacian] Price unavailable Updated 4/19/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/code-card-sword-shield-elite-trainer-box-plus-zacian
2026-06-27,Code Card Temporal Forces Pokemon Center Exclusive Iron Leaves,ETB,Code Card - Temporal Forces Pokemon Center Elite Trainer Box (Exclusive) [Iron Leaves] Price unavailable Updated 4/19/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/code-card-temporal-forces-pokemon-center-elite-trainer-box-exclusive-iron-leaves
2026-06-27,Astral Radiance Case,ETB,Astral Radiance Elite Trainer Box Case Price unavailable Updated 4/20/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/astral-radiance-elite-trainer-box-case
2026-06-27,Temporal Forces Case,ETB,Temporal Forces Elite Trainer Box Case Price unavailable,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/temporal-forces-elite-trainer-box-case
2026-06-27,White Flare Pokemon Center Exclusive Case,ETB,White Flare Pokemon Center Elite Trainer Box (Exclusive) Case Price unavailable,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/white-flare-pokemon-center-elite-trainer-box-exclusive-case
2026-06-27,Black Bolt Pokemon Center Exclusive Case,ETB,Black Bolt Pokemon Center Elite Trainer Box (Exclusive) Case Price unavailable,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/black-bolt-pokemon-center-elite-trainer-box-exclusive-case
2026-06-27,Brilliant Stars Pokemon Center Exclusive Case,ETB,Brilliant Stars Pokemon Center Elite Trainer Box (Exclusive) Case Price unavailable Updated 4/20/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/brilliant-stars-pokemon-center-elite-trainer-box-exclusive-case
2026-06-27,Temporal Forces Pokemon Center Case Exclusive Walking Wake,ETB,Temporal Forces Pokemon Center Elite Trainer Box Case (Exclusive) [Walking Wake] Price unavailable Updated 4/19/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/temporal-forces-pokemon-center-elite-trainer-box-case-exclusive-walking-wake
2026-06-27,Chilling Reign Pokemon Center Case Exclusive,ETB,Chilling Reign Pokemon Center Elite Trainer Box Case (Exclusive) Price unavailable Updated 4/20/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/chilling-reign-pokemon-center-elite-trainer-box-case-exclusive
2026-06-27,Temporal Forces Pokemon Center Case Exclusive Iron Leaves,ETB,Temporal Forces Pokemon Center Elite Trainer Box Case (Exclusive) [Iron Leaves] Price unavailable Updated 4/19/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/temporal-forces-pokemon-center-elite-trainer-box-case-exclusive-iron-leaves
2026-06-27,Code Card Scarlet Violet Pokemon Center Exclusive Miraidon,ETB,Code Card - Scarlet & Violet Pokemon Center Elite Trainer Box (Exclusive) [Miraidon] Price unavailable Updated 4/20/2026,4765.45,6550.99,9000.0,https://www.pokeinsight.com/sealed-products/code-card-scarlet-violet-pokemon-center-elite-trainer-box-exclusive-miraidon
